Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
CUST_240,PROD_1,Clothing,198,2024-12-24
CUST_42,PROD_18,Food,473,2024-12-26
CUST_219,PROD_36,Food,65,2024-11-10
CUST_143,PROD_49,Clothing,255,2025-02-25
CUST_343,PROD_15,Electronics,492,2024-03-13
CUST_500,PROD_8,Home,19,2024-10-18
CUST_179,PROD_16,Electronics,289,2024-12-29
CUST_144,PROD_21,Home,174,2024-04-24
CUST_368,PROD_45,Food,430,2024-12-01
CUST_297,PROD_20,Electronics,405,2025-03-02
CUST_212,PROD_1,Electronics,475,2024-11-24
CUST_269,PROD_41,Toys,397,2024-05-21
CUST_4,PROD_18,Home,203,2024-12-30
CUST_447,PROD_44,Toys,284,2024-03-16
CUST_360,PROD_35,Electronics,327,2024-07-14
CUST_223,PROD_28,Clothing,230,2024-04-11
CUST_188,PROD_41,Food,137,2025-01-19
CUST_437,PROD_33,Toys,295,2025-01-28
CUST_3,PROD_47,Home,288,2024-06-03
CUST_222,PROD_25,Food,304,2024-05-25
CUST_309,PROD_2,Toys,107,2024-07-13
CUST_438,PROD_28,Electronics,210,2024-12-04
CUST_352,PROD_2,Home,246,2025-01-31
CUST_136,PROD_18,Toys,202,2024-08-22
CUST_464,PROD_2,Clothing,247,2024-08-17
CUST_183,PROD_45,Clothing,397,2024-09-25
CUST_120,PROD_35,Home,433,2025-01-26
CUST_43,PROD_7,Home,428,2024-10-20
CUST_54,PROD_14,Home,274,2024-07-07
CUST_163,PROD_19,Toys,184,2025-02-09
CUST_174,PROD_18,Electronics,320,2024-09-01
CUST_10,PROD_4,Home,152,2025-01-17
CUST_112,PROD_24,Home,61,2024-11-07
CUST_384,PROD_41,Electronics,490,2024-11-20
CUST_287,PROD_21,Electronics,136,2024-10-02
CUST_445,PROD_20,Electronics,233,2024-03-04
CUST_160,PROD_33,Food,317,2024-09-28
CUST_363,PROD_14,Clothing,356,2024-05-13
CUST_220,PROD_7,Home,79,2024-08-04
CUST_290,PROD_4,Food,35,2025-03-02
CUST_372,PROD_1,Home,219,2024-03-11
CUST_257,PROD_45,Clothing,489,2025-02-18
CUST_401,PROD_46,Food,162,2024-05-25
CUST_221,PROD_16,Clothing,142,2024-07-20
CUST_17,PROD_46,Food,48,2024-03-09
CUST_382,PROD_40,Clothing,338,2024-12-10
CUST_291,PROD_34,Toys,320,2024-05-20
CUST_407,PROD_28,Electronics,194,2024-10-14
CUST_77,PROD_48,Toys,103,2024-10-26
CUST_209,PROD_27,Electronics,183,2024-04-07
CUST_438,PROD_8,Toys,494,2024-06-29
CUST_291,PROD_6,Home,355,2024-10-17
CUST_382,PROD_16,Clothing,185,2025-02-08
CUST_60,PROD_7,Clothing,419,2024-04-27
CUST_73,PROD_15,Electronics,229,2024-06-23
CUST_160,PROD_49,Toys,244,2024-12-30
CUST_115,PROD_12,Electronics,465,2025-01-31
CUST_421,PROD_16,Clothing,279,2025-01-01
CUST_206,PROD_14,Clothing,359,2024-06-24
CUST_233,PROD_48,Home,489,2024-07-05
CUST_221,PROD_19,Food,250,2024-04-14
CUST_153,PROD_14,Home,417,2024-04-29
CUST_289,PROD_8,Home,393,2025-01-11
CUST_372,PROD_45,Home,265,2024-12-29
CUST_375,PROD_33,Electronics,129,2024-10-13
CUST_41,PROD_27,Food,460,2024-05-04
CUST_223,PROD_34,Clothing,398,2024-06-16
CUST_256,PROD_36,Clothing,162,2024-06-16
CUST_495,PROD_49,Clothing,304,2024-07-23
CUST_23,PROD_6,Clothing,364,2024-04-15
CUST_446,PROD_36,Electronics,311,2024-05-13
CUST_106,PROD_50,Toys,344,2025-02-21
CUST_437,PROD_14,Clothing,121,2025-02-14
CUST_449,PROD_4,Clothing,163,2024-09-08
CUST_59,PROD_24,Home,183,2024-07-21
CUST_224,PROD_41,Electronics,105,2024-07-15
CUST_184,PROD_31,Home,56,2024-05-04
CUST_88,PROD_17,Electronics,345,2024-06-10
CUST_401,PROD_43,Electronics,112,2024-09-14
CUST_291,PROD_46,Food,423,2024-10-20
CUST_287,PROD_19,Electronics,417,2025-02-23
CUST_8,PROD_30,Electronics,358,2024-03-22
CUST_149,PROD_2,Toys,248,2024-07-31
CUST_182,PROD_45,Food,343,2025-01-26
CUST_199,PROD_27,Toys,148,2024-03-28
CUST_353,PROD_8,Home,372,2025-02-05
CUST_55,PROD_2,Toys,43,2024-05-02
CUST_245,PROD_45,Food,443,2025-02-09
CUST_21,PROD_12,Food,101,2024-11-03
CUST_150,PROD_6,Electronics,66,2024-04-07
CUST_138,PROD_39,Home,400,2024-12-21
CUST_445,PROD_41,Home,166,2024-10-29
CUST_401,PROD_12,Food,415,2024-08-14
CUST_301,PROD_32,Food,161,2025-01-24
CUST_186,PROD_44,Clothing,111,2024-09-15
CUST_109,PROD_12,Home,99,2024-04-17
CUST_42,PROD_25,Electronics,345,2024-08-06
CUST_461,PROD_16,Home,396,2025-02-15
CUST_324,PROD_14,Home,366,2024-08-13
CUST_406,PROD_11,Clothing,190,2025-03-02
CUST_401,PROD_25,Home,100,2024-09-18
CUST_73,PROD_38,Home,92,2024-04-19
CUST_229,PROD_50,Electronics,413,2024-05-03
CUST_210,PROD_49,Toys,20,2024-08-15
CUST_471,PROD_42,Electronics,149,2024-09-24
CUST_213,PROD_5,Home,290,2024-08-28
CUST_13,PROD_12,Food,83,2024-05-23
CUST_342,PROD_11,Toys,6,2024-03-23
CUST_24,PROD_7,Electronics,500,2024-11-14
CUST_227,PROD_29,Food,245,2024-10-28
CUST_474,PROD_49,Food,247,2024-09-30
CUST_224,PROD_20,Electronics,72,2024-11-16
CUST_312,PROD_11,Home,350,2024-03-24
CUST_362,PROD_41,Clothing,73,2024-08-09
CUST_359,PROD_12,Toys,70,2024-03-18
CUST_418,PROD_25,Toys,226,2024-11-05
CUST_399,PROD_48,Home,393,2024-09-06
CUST_66,PROD_30,Clothing,198,2024-10-01
CUST_55,PROD_9,Home,35,2024-07-13
CUST_75,PROD_49,Home,31,2024-05-27
CUST_420,PROD_28,Food,109,2024-09-15
CUST_358,PROD_23,Toys,77,2025-02-07
CUST_72,PROD_18,Clothing,492,2024-04-18
CUST_3,PROD_50,Clothing,63,2024-08-24
CUST_99,PROD_34,Food,16,2024-08-07
CUST_424,PROD_38,Food,142,2024-10-22
CUST_459,PROD_45,Electronics,144,2024-04-08
CUST_393,PROD_4,Clothing,118,2024-08-23
CUST_206,PROD_22,Food,241,2024-03-22
CUST_13,PROD_26,Electronics,472,2024-06-04
CUST_22,PROD_36,Clothing,136,2024-12-16
CUST_359,PROD_7,Home,345,2024-03-12
CUST_444,PROD_6,Electronics,30,2025-01-30
CUST_107,PROD_37,Toys,54,2024-12-07
CUST_387,PROD_12,Home,268,2024-04-27
CUST_10,PROD_42,Food,254,2025-01-09
CUST_334,PROD_44,Electronics,440,2025-02-09
CUST_452,PROD_45,Toys,431,2024-07-26
CUST_362,PROD_21,Home,446,2024-05-30
CUST_99,PROD_8,Toys,438,2024-07-14
CUST_98,PROD_14,Home,79,2024-08-12
CUST_197,PROD_22,Electronics,356,2025-02-13
CUST_320,PROD_9,Home,455,2025-01-19
CUST_189,PROD_8,Electronics,208,2024-11-08
CUST_180,PROD_5,Clothing,232,2024-12-27
CUST_58,PROD_41,Clothing,326,2024-03-05
CUST_56,PROD_38,Toys,27,2024-12-24
CUST_159,PROD_42,Toys,18,2025-01-07
CUST_164,PROD_7,Home,41,2024-04-07
CUST_16,PROD_38,Clothing,460,2024-12-20
CUST_339,PROD_44,Clothing,349,2024-09-01
CUST_206,PROD_13,Electronics,176,2024-04-24
CUST_74,PROD_44,Food,484,2024-12-02
CUST_383,PROD_21,Food,157,2024-06-16
CUST_7,PROD_32,Clothing,378,2024-07-26
CUST_192,PROD_21,Home,155,2024-10-22
CUST_489,PROD_1,Food,432,2024-07-06
CUST_128,PROD_19,Toys,252,2024-08-25
CUST_437,PROD_12,Clothing,500,2024-11-03
CUST_150,PROD_41,Clothing,112,2025-01-14
CUST_340,PROD_7,Clothing,211,2024-04-05
CUST_458,PROD_4,Clothing,245,2024-06-18
CUST_397,PROD_32,Electronics,277,2024-03-10
CUST_62,PROD_3,Food,436,2025-02-20
CUST_250,PROD_21,Electronics,367,2024-08-13
CUST_180,PROD_43,Home,175,2025-02-08
CUST_417,PROD_26,Food,145,2024-04-12
CUST_88,PROD_1,Home,187,2024-07-14
CUST_220,PROD_19,Electronics,108,2024-11-30
CUST_4,PROD_28,Clothing,308,2024-04-15
CUST_342,PROD_28,Toys,437,2025-01-09
CUST_323,PROD_16,Toys,289,2024-08-05
CUST_242,PROD_41,Clothing,129,2024-10-31
CUST_86,PROD_50,Toys,175,2024-09-06
CUST_273,PROD_23,Toys,206,2024-05-06
CUST_309,PROD_39,Clothing,454,2024-10-02
CUST_384,PROD_27,Clothing,88,2024-10-16
CUST_371,PROD_28,Food,296,2024-05-24
CUST_341,PROD_30,Electronics,55,2024-06-10
CUST_140,PROD_36,Home,40,2024-04-04
CUST_451,PROD_2,Food,108,2024-05-29
CUST_368,PROD_37,Electronics,400,2024-07-17
CUST_111,PROD_31,Clothing,143,2024-08-31
CUST_491,PROD_50,Toys,309,2025-02-07
CUST_49,PROD_13,Food,37,2025-01-07
CUST_346,PROD_9,Home,201,2024-07-09
CUST_95,PROD_9,Toys,235,2024-06-09
CUST_260,PROD_41,Home,162,2024-12-14
CUST_426,PROD_23,Clothing,139,2024-09-11
CUST_205,PROD_27,Home,120,2024-12-29
CUST_340,PROD_6,Home,104,2024-03-14
CUST_111,PROD_24,Home,356,2024-10-19
CUST_73,PROD_18,Electronics,203,2024-07-17
CUST_399,PROD_42,Home,454,2024-04-04
CUST_484,PROD_18,Clothing,143,2024-08-26
CUST_77,PROD_11,Food,158,2024-05-18
CUST_149,PROD_10,Toys,171,2024-12-20
CUST_58,PROD_43,Toys,90,2024-06-17
CUST_54,PROD_35,Electronics,333,2025-01-05
CUST_394,PROD_19,Toys,385,2024-12-03
CUST_40,PROD_49,Food,80,2025-01-26
CUST_12,PROD_23,Electronics,430,2024-07-23
CUST_325,PROD_31,Clothing,457,2024-06-14
CUST_382,PROD_18,Food,354,2025-02-15
CUST_39,PROD_30,Toys,336,2024-08-07
CUST_266,PROD_48,Home,22,2024-07-10
CUST_285,PROD_12,Clothing,312,2025-02-27
CUST_122,PROD_3,Electronics,472,2024-08-12
CUST_180,PROD_1,Clothing,283,2024-08-16
CUST_288,PROD_21,Food,160,2024-05-24
CUST_249,PROD_45,Toys,449,2025-01-23
CUST_219,PROD_9,Toys,17,2025-02-20
CUST_69,PROD_1,Toys,474,2024-07-03
CUST_93,PROD_15,Clothing,472,2024-04-17
CUST_383,PROD_39,Toys,357,2024-07-28
CUST_260,PROD_24,Electronics,216,2024-04-10
CUST_107,PROD_48,Toys,322,2025-01-03
CUST_56,PROD_27,Clothing,199,2025-01-07
CUST_271,PROD_18,Clothing,48,2024-11-02
CUST_337,PROD_46,Toys,496,2024-11-15
CUST_409,PROD_7,Food,193,2024-04-01
CUST_262,PROD_36,Clothing,325,2024-05-13
CUST_320,PROD_4,Food,30,2024-07-10
CUST_324,PROD_18,Electronics,436,2024-05-25
CUST_432,PROD_3,Clothing,247,2024-08-04
CUST_213,PROD_46,Toys,269,2025-01-10
CUST_284,PROD_47,Toys,19,2024-03-22
CUST_372,PROD_13,Clothing,209,2024-11-12
CUST_108,PROD_42,Clothing,148,2024-04-06
CUST_495,PROD_7,Electronics,385,2024-03-17
CUST_373,PROD_39,Home,339,2025-01-06
CUST_242,PROD_4,Clothing,448,2024-09-20
CUST_122,PROD_34,Home,227,2024-07-15
CUST_49,PROD_48,Electronics,445,2024-09-30
CUST_187,PROD_34,Clothing,370,2024-09-04
CUST_112,PROD_12,Toys,255,2024-11-04
CUST_49,PROD_6,Clothing,192,2024-05-26
CUST_319,PROD_37,Home,64,2024-12-14
CUST_209,PROD_45,Food,207,2025-02-25
CUST_284,PROD_10,Toys,50,2024-05-14
CUST_357,PROD_18,Clothing,43,2024-03-07
CUST_178,PROD_11,Electronics,86,2024-09-21
CUST_21,PROD_1,Food,409,2024-11-20
CUST_154,PROD_9,Home,483,2024-04-24
CUST_179,PROD_37,Toys,421,2024-12-13
CUST_172,PROD_28,Electronics,306,2024-06-08
CUST_389,PROD_7,Home,317,2024-10-09
CUST_464,PROD_25,Food,77,2024-04-23
CUST_153,PROD_34,Electronics,270,2025-01-09
CUST_173,PROD_22,Food,320,2025-02-20
CUST_19,PROD_45,Toys,79,2024-09-03
CUST_154,PROD_17,Electronics,45,2024-11-29
CUST_318,PROD_29,Toys,18,2024-07-17
CUST_36,PROD_24,Toys,349,2024-03-13
CUST_302,PROD_15,Home,378,2024-09-15
CUST_150,PROD_42,Home,215,2024-08-14
CUST_70,PROD_39,Home,181,2024-08-03
CUST_340,PROD_27,Food,337,2024-10-15
CUST_403,PROD_50,Toys,295,2024-04-27
CUST_82,PROD_6,Food,117,2024-05-28
CUST_486,PROD_50,Toys,200,2024-10-26
CUST_179,PROD_4,Electronics,60,2024-11-17
CUST_246,PROD_16,Food,265,2024-04-09
CUST_326,PROD_32,Clothing,101,2024-03-07
CUST_36,PROD_8,Clothing,472,2024-11-01
CUST_488,PROD_4,Home,494,2025-02-25
CUST_129,PROD_5,Home,138,2024-04-29
CUST_98,PROD_5,Home,291,2024-06-03
CUST_405,PROD_21,Food,455,2024-08-27
CUST_429,PROD_25,Clothing,180,2024-07-05
CUST_85,PROD_7,Clothing,482,2024-06-25
CUST_27,PROD_30,Toys,255,2024-11-09
CUST_379,PROD_8,Clothing,122,2024-05-09
CUST_304,PROD_37,Clothing,94,2024-06-15
CUST_453,PROD_31,Food,178,2024-05-02
CUST_281,PROD_21,Food,6,2024-03-28
CUST_166,PROD_39,Food,469,2024-05-14
CUST_102,PROD_7,Home,441,2025-02-02
CUST_311,PROD_8,Toys,192,2024-04-16
CUST_296,PROD_28,Home,438,2024-07-27
CUST_270,PROD_25,Electronics,489,2024-07-11
CUST_19,PROD_3,Home,269,2024-10-16
CUST_439,PROD_7,Clothing,85,2025-01-17
CUST_157,PROD_48,Electronics,412,2024-03-14
CUST_378,PROD_41,Home,429,2025-03-01
CUST_110,PROD_21,Clothing,423,2024-05-24
CUST_26,PROD_8,Toys,351,2024-05-02
CUST_396,PROD_37,Electronics,386,2024-11-25
CUST_372,PROD_32,Home,30,2025-03-01
CUST_246,PROD_2,Food,45,2024-12-04
CUST_390,PROD_46,Electronics,272,2024-12-04
CUST_164,PROD_11,Food,103,2025-01-09
CUST_430,PROD_30,Toys,436,2024-10-12
CUST_163,PROD_10,Clothing,238,2024-04-14
CUST_492,PROD_10,Electronics,345,2024-04-13
CUST_217,PROD_6,Toys,461,2024-07-18
CUST_77,PROD_26,Toys,53,2024-12-28
CUST_93,PROD_28,Clothing,268,2024-11-15
CUST_144,PROD_6,Clothing,262,2024-06-23
CUST_462,PROD_1,Home,137,2025-02-03
CUST_243,PROD_11,Home,54,2024-07-19
CUST_257,PROD_10,Toys,275,2024-10-27
CUST_41,PROD_9,Toys,81,2024-09-30
CUST_126,PROD_36,Clothing,184,2024-05-02
CUST_368,PROD_30,Electronics,170,2024-03-03
CUST_210,PROD_28,Clothing,179,2024-03-07
CUST_230,PROD_45,Electronics,170,2024-07-12
CUST_378,PROD_2,Electronics,170,2024-12-08
CUST_387,PROD_26,Electronics,253,2024-12-20
CUST_47,PROD_30,Electronics,392,2024-09-16
CUST_152,PROD_4,Electronics,381,2024-12-18
CUST_343,PROD_50,Electronics,122,2025-01-15
CUST_61,PROD_26,Electronics,348,2024-05-29
CUST_218,PROD_48,Toys,201,2024-03-08
CUST_324,PROD_35,Toys,336,2025-03-03
CUST_149,PROD_26,Food,478,2024-05-25
CUST_277,PROD_32,Electronics,240,2024-05-13
CUST_310,PROD_48,Home,18,2024-07-29
CUST_188,PROD_29,Clothing,285,2024-12-11
CUST_139,PROD_14,Clothing,479,2024-07-23
CUST_495,PROD_6,Toys,185,2024-06-13
CUST_113,PROD_3,Clothing,411,2025-02-11
CUST_318,PROD_46,Electronics,330,2025-01-29
CUST_434,PROD_41,Food,115,2024-12-10
CUST_430,PROD_14,Home,468,2024-06-19
CUST_347,PROD_22,Electronics,117,2024-04-28
CUST_42,PROD_11,Clothing,187,2024-11-05
CUST_335,PROD_4,Toys,119,2024-07-22
CUST_332,PROD_8,Electronics,13,2025-01-27
CUST_298,PROD_6,Home,484,2024-04-15
CUST_115,PROD_20,Food,170,2024-10-11
CUST_411,PROD_39,Food,116,2024-11-21
CUST_190,PROD_50,Electronics,234,2024-08-12
CUST_204,PROD_4,Electronics,262,2024-03-25
CUST_35,PROD_14,Electronics,409,2024-12-23
CUST_107,PROD_45,Electronics,186,2024-07-11
CUST_388,PROD_14,Home,52,2024-04-16
CUST_136,PROD_28,Toys,91,2024-05-10
CUST_221,PROD_46,Clothing,117,2025-02-21
CUST_99,PROD_47,Electronics,170,2024-09-28
CUST_81,PROD_25,Clothing,307,2024-09-01
CUST_256,PROD_49,Electronics,135,2024-03-03
CUST_305,PROD_43,Home,434,2024-08-10
CUST_205,PROD_14,Food,256,2024-04-15
CUST_67,PROD_5,Home,415,2024-11-09
CUST_98,PROD_20,Electronics,28,2024-12-08
CUST_339,PROD_14,Toys,64,2024-09-23
CUST_65,PROD_2,Home,465,2024-12-19
CUST_456,PROD_24,Electronics,469,2025-01-31
CUST_31,PROD_29,Toys,56,2024-05-16
CUST_150,PROD_23,Electronics,309,2024-05-08
CUST_132,PROD_34,Food,366,2024-10-18
CUST_481,PROD_34,Toys,340,2024-12-03
CUST_261,PROD_27,Food,360,2024-12-30
CUST_388,PROD_33,Clothing,163,2024-11-08
CUST_51,PROD_34,Food,484,2024-05-15
CUST_264,PROD_16,Home,375,2024-09-16
CUST_90,PROD_17,Home,63,2024-06-16
CUST_476,PROD_2,Food,193,2024-11-04
CUST_103,PROD_39,Clothing,237,2024-08-22
CUST_399,PROD_27,Home,476,2024-10-15
CUST_54,PROD_43,Food,9,2024-10-07
CUST_195,PROD_17,Food,225,2024-12-01
CUST_142,PROD_4,Food,431,2025-02-12
CUST_354,PROD_18,Electronics,309,2024-08-06
CUST_16,PROD_3,Food,223,2024-11-01
CUST_215,PROD_23,Food,111,2024-09-27
CUST_81,PROD_48,Food,165,2024-06-23
CUST_262,PROD_28,Home,259,2024-12-21
CUST_356,PROD_5,Clothing,161,2024-07-22
CUST_107,PROD_8,Food,129,2024-11-21
CUST_210,PROD_14,Home,407,2024-12-02
CUST_159,PROD_47,Electronics,205,2024-06-30
CUST_394,PROD_15,Food,232,2024-03-14
CUST_318,PROD_11,Clothing,217,2024-10-27
CUST_365,PROD_10,Toys,247,2024-10-03
CUST_349,PROD_14,Food,217,2024-10-09
CUST_372,PROD_1,Food,256,2024-10-08
CUST_2,PROD_30,Home,55,2024-06-10
CUST_126,PROD_33,Home,244,2024-08-25
CUST_205,PROD_19,Toys,334,2024-04-01
CUST_141,PROD_40,Electronics,210,2024-04-04
CUST_499,PROD_43,Clothing,456,2025-02-01
CUST_183,PROD_4,Clothing,424,2024-03-07
CUST_392,PROD_20,Food,207,2024-10-08
CUST_368,PROD_36,Food,248,2024-10-07
CUST_33,PROD_4,Food,387,2024-11-24
CUST_320,PROD_42,Clothing,171,2024-04-17
CUST_4,PROD_6,Electronics,43,2024-10-27
CUST_484,PROD_41,Clothing,145,2024-08-28
CUST_363,PROD_39,Electronics,387,2024-12-05
CUST_242,PROD_32,Toys,251,2024-04-07
CUST_270,PROD_39,Electronics,416,2024-09-13
CUST_380,PROD_16,Electronics,281,2024-05-05
CUST_397,PROD_29,Home,326,2024-12-20
CUST_243,PROD_10,Electronics,180,2024-04-26
CUST_454,PROD_25,Food,322,2024-05-11
CUST_101,PROD_50,Electronics,15,2024-06-27
CUST_264,PROD_29,Electronics,125,2024-05-11
CUST_41,PROD_32,Toys,313,2024-04-20
CUST_273,PROD_24,Toys,392,2024-12-23
CUST_283,PROD_44,Clothing,78,2024-12-21
CUST_309,PROD_15,Electronics,177,2024-03-18
CUST_431,PROD_28,Home,152,2024-05-04
CUST_244,PROD_34,Clothing,60,2024-12-05
CUST_248,PROD_39,Clothing,46,2024-07-09
CUST_261,PROD_48,Electronics,80,2024-10-02
CUST_311,PROD_32,Food,186,2025-01-24
CUST_176,PROD_15,Home,276,2024-04-25
CUST_210,PROD_47,Electronics,249,2024-06-09
CUST_179,PROD_14,Home,270,2024-08-14
CUST_88,PROD_16,Food,95,2024-11-06
CUST_497,PROD_9,Toys,372,2024-04-20
CUST_154,PROD_27,Food,125,2024-10-06
CUST_128,PROD_19,Food,120,2025-01-10
CUST_456,PROD_22,Clothing,387,2024-05-30
CUST_95,PROD_39,Food,321,2024-04-03
CUST_16,PROD_15,Electronics,492,2024-08-17
CUST_159,PROD_38,Electronics,390,2024-04-02
CUST_346,PROD_6,Home,364,2024-05-12
CUST_386,PROD_4,Food,108,2024-05-21
CUST_190,PROD_13,Home,166,2024-07-18
CUST_309,PROD_2,Clothing,168,2024-03-03
CUST_451,PROD_29,Food,305,2024-11-30
CUST_337,PROD_2,Electronics,417,2024-12-06
CUST_296,PROD_10,Home,179,2024-10-24
CUST_81,PROD_48,Electronics,374,2024-03-09
CUST_306,PROD_47,Clothing,55,2024-11-01
CUST_80,PROD_48,Food,181,2024-03-31
CUST_470,PROD_19,Clothing,331,2024-11-22
CUST_335,PROD_49,Clothing,20,2024-04-30
CUST_150,PROD_13,Home,56,2024-10-08
CUST_146,PROD_26,Electronics,148,2024-12-17
CUST_36,PROD_37,Home,145,2024-08-10
CUST_233,PROD_45,Electronics,220,2024-12-26
CUST_290,PROD_34,Clothing,358,2024-08-05
CUST_109,PROD_5,Electronics,43,2024-05-15
CUST_73,PROD_16,Electronics,146,2024-11-23
CUST_374,PROD_23,Toys,437,2024-12-20
CUST_321,PROD_38,Clothing,478,2024-03-20
CUST_453,PROD_6,Electronics,399,2024-11-06
CUST_328,PROD_26,Home,349,2024-10-26
CUST_459,PROD_40,Food,290,2024-06-14
CUST_150,PROD_15,Toys,202,2024-09-25
CUST_353,PROD_34,Home,298,2024-04-10
CUST_404,PROD_39,Toys,285,2024-03-25
CUST_208,PROD_24,Home,228,2024-09-19
CUST_239,PROD_50,Home,230,2024-10-06
CUST_145,PROD_21,Food,91,2024-11-15
CUST_142,PROD_17,Toys,242,2024-10-07
CUST_23,PROD_5,Electronics,397,2025-02-09
CUST_320,PROD_9,Clothing,402,2024-12-10
CUST_421,PROD_22,Clothing,256,2024-12-20
CUST_462,PROD_22,Food,176,2024-10-25
CUST_438,PROD_48,Food,382,2025-01-04
CUST_118,PROD_5,Home,88,2024-09-02
CUST_212,PROD_1,Food,288,2024-05-14
CUST_19,PROD_38,Food,72,2024-10-28
CUST_320,PROD_22,Toys,403,2024-05-24
CUST_78,PROD_2,Clothing,329,2024-06-26
CUST_434,PROD_18,Electronics,441,2024-09-29
CUST_172,PROD_6,Clothing,63,2024-10-14
CUST_436,PROD_5,Clothing,159,2024-08-06
CUST_467,PROD_34,Home,406,2024-12-05
CUST_1,PROD_7,Home,436,2025-01-18
CUST_190,PROD_43,Clothing,97,2024-09-07
CUST_495,PROD_10,Electronics,78,2024-10-01
CUST_360,PROD_42,Food,287,2025-02-04
CUST_132,PROD_35,Electronics,304,2024-12-05
CUST_1,PROD_28,Clothing,325,2025-01-20
CUST_64,PROD_34,Clothing,16,2024-05-13
CUST_331,PROD_3,Toys,327,2024-12-08
CUST_214,PROD_44,Electronics,392,2024-12-11
CUST_102,PROD_2,Electronics,383,2024-04-12
CUST_332,PROD_41,Home,160,2025-02-16
CUST_338,PROD_46,Electronics,428,2024-04-14
CUST_443,PROD_16,Toys,185,2024-09-24
CUST_19,PROD_18,Clothing,412,2025-02-26
CUST_170,PROD_4,Clothing,470,2024-03-16
CUST_78,PROD_29,Home,314,2024-10-22
CUST_322,PROD_45,Clothing,182,2024-03-15
CUST_31,PROD_19,Clothing,131,2025-01-15
CUST_106,PROD_40,Electronics,72,2024-06-12
CUST_468,PROD_50,Food,276,2024-03-30
CUST_315,PROD_31,Clothing,77,2024-07-26
CUST_119,PROD_12,Clothing,467,2024-09-26
CUST_500,PROD_29,Toys,455,2024-12-15
CUST_15,PROD_40,Clothing,359,2024-09-24
CUST_467,PROD_22,Home,208,2024-07-03
CUST_147,PROD_14,Toys,184,2024-11-19
CUST_379,PROD_47,Home,311,2024-03-13
CUST_260,PROD_2,Clothing,464,2024-12-15
CUST_301,PROD_16,Food,292,2024-08-13
CUST_113,PROD_47,Home,374,2024-07-12
CUST_19,PROD_37,Toys,241,2024-08-04
CUST_145,PROD_5,Clothing,349,2024-12-06
CUST_209,PROD_44,Clothing,463,2024-04-08
CUST_69,PROD_49,Toys,277,2025-02-05
CUST_198,PROD_42,Clothing,135,2024-11-02
CUST_370,PROD_38,Electronics,325,2024-10-01
CUST_298,PROD_14,Home,66,2025-02-11
CUST_238,PROD_26,Clothing,302,2024-08-20
CUST_327,PROD_41,Clothing,229,2024-06-20
CUST_310,PROD_13,Clothing,63,2024-03-26
CUST_351,PROD_24,Clothing,170,2024-08-13
CUST_30,PROD_1,Toys,348,2025-02-03
CUST_487,PROD_16,Electronics,281,2025-01-11
CUST_39,PROD_6,Home,55,2024-12-31
CUST_336,PROD_19,Electronics,241,2024-12-19
CUST_424,PROD_34,Home,310,2025-03-03
CUST_26,PROD_24,Food,486,2024-12-29
CUST_445,PROD_3,Toys,173,2024-05-30
CUST_165,PROD_20,Clothing,213,2024-03-16
CUST_423,PROD_45,Toys,453,2024-09-06
CUST_416,PROD_49,Food,31,2024-04-23
CUST_216,PROD_44,Food,266,2024-11-14
CUST_172,PROD_42,Toys,341,2024-12-03
CUST_69,PROD_43,Home,255,2024-07-04
CUST_371,PROD_17,Clothing,368,2024-11-29
CUST_495,PROD_35,Electronics,253,2024-05-25
CUST_63,PROD_25,Home,237,2024-06-14
CUST_454,PROD_1,Electronics,362,2025-02-19
CUST_194,PROD_8,Electronics,79,2025-02-15
CUST_255,PROD_23,Electronics,88,2024-08-21
CUST_367,PROD_3,Toys,298,2024-10-16
CUST_160,PROD_18,Clothing,398,2024-05-15
CUST_204,PROD_25,Food,194,2024-04-04
CUST_413,PROD_1,Electronics,83,2024-03-26
CUST_414,PROD_17,Electronics,104,2025-01-23
CUST_259,PROD_17,Toys,85,2024-12-09
CUST_39,PROD_36,Toys,11,2024-11-22
CUST_114,PROD_27,Electronics,386,2024-05-13
CUST_376,PROD_25,Clothing,120,2024-06-16
CUST_330,PROD_32,Food,185,2025-01-24
CUST_23,PROD_19,Clothing,264,2025-01-22
CUST_460,PROD_25,Electronics,157,2024-11-01
CUST_269,PROD_28,Home,81,2024-08-26
CUST_374,PROD_43,Food,418,2024-12-08
CUST_395,PROD_39,Home,330,2024-10-22
CUST_74,PROD_32,Clothing,381,2024-05-19
CUST_174,PROD_40,Clothing,394,2024-11-10
CUST_263,PROD_33,Electronics,233,2024-06-25
CUST_377,PROD_28,Clothing,50,2024-10-08
CUST_158,PROD_38,Food,305,2025-01-23
CUST_476,PROD_25,Toys,317,2025-01-04
CUST_52,PROD_12,Clothing,349,2024-06-24
CUST_47,PROD_18,Toys,488,2024-09-27
CUST_332,PROD_47,Toys,395,2024-09-05
CUST_216,PROD_30,Toys,222,2024-05-16
CUST_128,PROD_12,Clothing,138,2024-12-05
CUST_203,PROD_27,Toys,123,2024-10-12
CUST_347,PROD_38,Toys,266,2024-12-22
CUST_494,PROD_22,Clothing,284,2024-06-12
CUST_219,PROD_31,Food,353,2024-03-29
CUST_290,PROD_40,Electronics,470,2024-04-17
CUST_135,PROD_44,Electronics,46,2024-08-30
CUST_457,PROD_33,Electronics,6,2024-05-09
