Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
CUST_238,PROD_34,Food,69,2024-04-13
CUST_455,PROD_40,Toys,100,2024-03-04
CUST_472,PROD_41,Electronics,37,2024-03-24
CUST_407,PROD_31,Home,411,2025-01-20
CUST_199,PROD_15,Electronics,61,2024-07-26
CUST_417,PROD_46,Toys,348,2024-10-17
CUST_250,PROD_9,Food,66,2024-03-31
CUST_329,PROD_22,Home,138,2024-04-09
CUST_393,PROD_28,Electronics,42,2024-04-22
CUST_30,PROD_2,Electronics,449,2024-09-30
CUST_436,PROD_35,Food,372,2024-11-29
CUST_400,PROD_20,Clothing,337,2024-07-29
CUST_464,PROD_18,Clothing,65,2024-03-22
CUST_383,PROD_12,Electronics,409,2025-02-09
CUST_491,PROD_14,Food,253,2024-07-04
CUST_41,PROD_13,Toys,427,2024-07-14
CUST_104,PROD_16,Clothing,256,2024-07-29
CUST_5,PROD_45,Food,215,2024-06-06
CUST_406,PROD_27,Home,205,2024-07-26
CUST_211,PROD_45,Toys,228,2024-04-28
CUST_125,PROD_1,Electronics,81,2024-07-03
CUST_172,PROD_12,Food,407,2024-11-14
CUST_361,PROD_46,Clothing,194,2025-02-17
CUST_251,PROD_43,Food,99,2024-07-13
CUST_385,PROD_24,Electronics,5,2024-06-05
CUST_64,PROD_43,Toys,496,2024-12-14
CUST_436,PROD_45,Home,426,2024-10-03
CUST_411,PROD_48,Food,203,2024-07-13
CUST_54,PROD_5,Toys,481,2024-10-29
CUST_272,PROD_15,Electronics,212,2024-06-04
CUST_210,PROD_42,Toys,76,2024-06-05
CUST_221,PROD_13,Toys,427,2024-04-18
CUST_340,PROD_31,Clothing,140,2024-12-03
CUST_493,PROD_17,Clothing,253,2024-09-16
CUST_152,PROD_16,Electronics,406,2024-04-23
CUST_289,PROD_30,Home,161,2024-08-18
CUST_39,PROD_43,Toys,334,2024-06-09
CUST_199,PROD_10,Toys,405,2024-11-02
CUST_347,PROD_27,Electronics,362,2024-03-20
CUST_59,PROD_44,Electronics,76,2025-02-20
CUST_206,PROD_18,Toys,59,2025-02-18
CUST_299,PROD_27,Toys,171,2024-04-08
CUST_386,PROD_34,Electronics,160,2024-11-16
CUST_340,PROD_40,Electronics,153,2024-07-13
CUST_60,PROD_19,Clothing,276,2024-06-06
CUST_233,PROD_8,Home,213,2024-11-02
CUST_301,PROD_41,Food,132,2024-12-11
CUST_259,PROD_27,Toys,247,2024-03-06
CUST_89,PROD_41,Toys,164,2024-11-15
CUST_278,PROD_50,Food,74,2024-05-15
CUST_225,PROD_25,Electronics,11,2024-12-29
CUST_360,PROD_30,Food,124,2025-02-10
CUST_370,PROD_46,Toys,276,2025-01-22
CUST_306,PROD_1,Food,154,2025-02-07
CUST_59,PROD_24,Toys,100,2024-10-11
CUST_409,PROD_26,Home,301,2024-08-22
CUST_492,PROD_47,Food,150,2024-07-08
CUST_157,PROD_13,Clothing,464,2024-08-28
CUST_118,PROD_50,Food,82,2024-05-13
CUST_152,PROD_16,Food,435,2024-12-21
CUST_181,PROD_21,Clothing,87,2024-05-26
CUST_93,PROD_12,Food,376,2024-10-31
CUST_214,PROD_33,Home,387,2024-12-16
CUST_27,PROD_26,Clothing,130,2024-07-13
CUST_226,PROD_21,Electronics,169,2025-02-04
CUST_294,PROD_48,Food,56,2024-12-15
CUST_150,PROD_30,Food,457,2024-10-16
CUST_381,PROD_10,Home,137,2024-07-26
CUST_320,PROD_1,Home,220,2024-03-23
CUST_109,PROD_47,Home,43,2024-04-17
CUST_402,PROD_5,Home,143,2024-09-19
CUST_490,PROD_15,Toys,468,2025-01-11
CUST_438,PROD_11,Clothing,165,2025-01-04
CUST_22,PROD_8,Electronics,159,2024-09-10
CUST_127,PROD_19,Toys,46,2024-07-03
CUST_73,PROD_3,Home,296,2024-04-24
CUST_164,PROD_5,Food,426,2024-03-06
CUST_406,PROD_28,Toys,456,2024-08-30
CUST_107,PROD_7,Home,286,2024-12-25
CUST_140,PROD_19,Food,66,2024-07-29
CUST_31,PROD_21,Food,263,2024-09-14
CUST_415,PROD_36,Home,45,2025-02-03
CUST_378,PROD_29,Electronics,54,2024-10-03
CUST_215,PROD_4,Toys,415,2024-09-03
CUST_464,PROD_2,Food,413,2024-12-20
CUST_446,PROD_16,Clothing,65,2024-04-10
CUST_24,PROD_17,Clothing,486,2024-08-20
CUST_198,PROD_40,Food,295,2025-02-13
CUST_74,PROD_4,Home,269,2025-01-29
CUST_273,PROD_31,Electronics,154,2024-09-10
CUST_492,PROD_38,Home,329,2024-10-09
CUST_163,PROD_16,Clothing,332,2024-11-05
CUST_194,PROD_13,Food,15,2024-06-18
CUST_396,PROD_46,Toys,365,2025-01-07
CUST_243,PROD_19,Clothing,321,2024-04-23
CUST_475,PROD_22,Food,44,2024-03-30
CUST_467,PROD_31,Food,247,2024-08-28
CUST_433,PROD_11,Home,104,2024-12-22
CUST_141,PROD_42,Toys,53,2024-05-20
CUST_375,PROD_12,Home,483,2024-12-23
CUST_205,PROD_17,Clothing,203,2024-05-17
CUST_299,PROD_39,Food,316,2024-05-07
CUST_25,PROD_48,Electronics,20,2024-12-29
CUST_343,PROD_21,Food,52,2025-01-09
CUST_239,PROD_38,Food,374,2024-08-26
CUST_287,PROD_17,Home,242,2024-07-28
CUST_21,PROD_3,Toys,450,2024-03-31
CUST_423,PROD_15,Food,46,2024-09-01
CUST_260,PROD_2,Food,46,2024-05-10
CUST_443,PROD_40,Electronics,223,2024-08-14
CUST_351,PROD_25,Toys,208,2024-08-05
CUST_26,PROD_36,Electronics,224,2024-09-26
CUST_422,PROD_20,Food,274,2024-07-12
CUST_242,PROD_34,Food,473,2024-08-03
CUST_143,PROD_19,Food,205,2025-03-02
CUST_201,PROD_36,Food,293,2024-12-19
CUST_341,PROD_44,Clothing,151,2024-05-10
CUST_297,PROD_38,Electronics,266,2024-07-29
CUST_332,PROD_30,Toys,14,2024-12-11
CUST_37,PROD_47,Food,15,2024-09-18
CUST_336,PROD_14,Food,416,2024-08-30
CUST_333,PROD_20,Electronics,361,2024-04-20
CUST_487,PROD_43,Toys,309,2024-04-08
CUST_31,PROD_41,Clothing,293,2025-01-16
CUST_344,PROD_42,Home,70,2024-09-09
CUST_276,PROD_50,Food,249,2024-07-21
CUST_86,PROD_17,Toys,239,2024-05-23
CUST_136,PROD_15,Clothing,434,2025-01-08
CUST_399,PROD_24,Food,39,2024-05-09
CUST_364,PROD_37,Home,47,2024-11-11
CUST_141,PROD_15,Electronics,158,2024-08-25
CUST_241,PROD_23,Food,422,2024-06-02
CUST_297,PROD_3,Electronics,55,2024-04-21
CUST_480,PROD_2,Toys,135,2024-06-24
CUST_99,PROD_24,Home,405,2024-05-19
CUST_180,PROD_12,Clothing,311,2024-06-20
CUST_258,PROD_41,Electronics,299,2024-07-29
CUST_193,PROD_14,Electronics,500,2024-05-12
CUST_419,PROD_3,Toys,444,2024-11-10
CUST_172,PROD_27,Food,111,2024-09-04
CUST_175,PROD_27,Toys,378,2024-09-25
CUST_45,PROD_36,Clothing,105,2024-03-03
CUST_312,PROD_19,Clothing,232,2025-02-02
CUST_295,PROD_9,Food,431,2024-09-11
CUST_44,PROD_1,Clothing,231,2024-09-08
CUST_310,PROD_43,Electronics,436,2024-06-23
CUST_179,PROD_36,Electronics,214,2024-05-12
CUST_420,PROD_30,Electronics,434,2024-12-23
CUST_332,PROD_17,Toys,418,2025-02-21
CUST_175,PROD_10,Food,152,2025-02-08
CUST_22,PROD_3,Clothing,453,2024-04-16
CUST_456,PROD_2,Food,475,2024-11-09
CUST_24,PROD_38,Electronics,361,2024-03-10
CUST_181,PROD_22,Home,89,2024-08-23
CUST_299,PROD_46,Home,140,2024-09-04
CUST_352,PROD_6,Electronics,475,2024-03-18
CUST_480,PROD_48,Clothing,329,2024-07-21
CUST_174,PROD_3,Toys,247,2025-03-01
CUST_328,PROD_36,Food,159,2024-08-24
CUST_11,PROD_11,Food,222,2024-05-13
CUST_276,PROD_44,Food,53,2024-03-11
CUST_240,PROD_48,Home,305,2024-07-13
CUST_3,PROD_12,Clothing,145,2025-01-29
CUST_183,PROD_24,Food,12,2024-10-03
CUST_64,PROD_31,Electronics,40,2024-04-14
CUST_292,PROD_23,Toys,192,2024-11-14
CUST_181,PROD_1,Clothing,494,2024-03-14
CUST_378,PROD_48,Clothing,44,2024-10-01
CUST_232,PROD_6,Home,35,2024-09-25
CUST_179,PROD_17,Toys,393,2024-08-11
CUST_437,PROD_48,Electronics,219,2025-02-16
CUST_281,PROD_21,Toys,153,2024-03-12
CUST_365,PROD_35,Clothing,312,2024-09-24
CUST_347,PROD_31,Toys,492,2025-02-20
CUST_443,PROD_26,Clothing,164,2024-04-20
CUST_33,PROD_25,Electronics,276,2025-02-17
CUST_209,PROD_23,Electronics,133,2024-05-29
CUST_420,PROD_48,Toys,125,2024-08-22
CUST_161,PROD_14,Electronics,445,2024-09-13
CUST_339,PROD_34,Food,354,2024-08-24
CUST_208,PROD_30,Home,156,2024-03-09
CUST_367,PROD_19,Home,405,2024-11-16
CUST_135,PROD_1,Electronics,40,2024-05-03
CUST_275,PROD_16,Clothing,44,2024-11-10
CUST_444,PROD_44,Clothing,205,2024-08-09
CUST_396,PROD_36,Electronics,434,2024-12-08
CUST_490,PROD_8,Home,232,2024-10-31
CUST_13,PROD_23,Toys,220,2024-04-21
CUST_309,PROD_23,Toys,148,2025-01-03
CUST_207,PROD_16,Electronics,212,2024-03-29
CUST_207,PROD_37,Electronics,273,2024-09-18
CUST_165,PROD_42,Home,50,2024-07-20
CUST_62,PROD_27,Food,473,2025-02-10
CUST_34,PROD_19,Home,398,2024-09-15
CUST_453,PROD_18,Toys,105,2024-07-06
CUST_119,PROD_31,Toys,221,2024-09-08
CUST_138,PROD_32,Toys,154,2024-05-31
CUST_479,PROD_27,Clothing,207,2024-04-05
CUST_443,PROD_49,Home,240,2024-10-09
CUST_425,PROD_11,Clothing,453,2024-12-18
CUST_488,PROD_10,Toys,421,2024-10-27
CUST_322,PROD_17,Home,207,2024-08-09
CUST_12,PROD_34,Electronics,123,2024-06-21
CUST_34,PROD_15,Food,34,2024-12-17
CUST_153,PROD_3,Clothing,14,2025-01-07
CUST_14,PROD_25,Toys,74,2024-12-08
CUST_49,PROD_22,Home,384,2025-02-06
CUST_176,PROD_1,Home,51,2025-02-09
CUST_248,PROD_11,Toys,254,2024-12-26
CUST_390,PROD_27,Toys,343,2024-06-10
CUST_403,PROD_41,Clothing,110,2024-08-26
CUST_472,PROD_22,Clothing,246,2024-03-18
CUST_487,PROD_22,Toys,446,2024-10-24
CUST_486,PROD_19,Clothing,57,2024-10-31
CUST_242,PROD_33,Toys,28,2024-11-27
CUST_419,PROD_38,Electronics,425,2024-09-18
CUST_399,PROD_34,Clothing,117,2024-04-02
CUST_430,PROD_34,Food,442,2024-09-19
CUST_307,PROD_36,Food,402,2024-05-25
CUST_111,PROD_46,Home,41,2024-12-24
CUST_416,PROD_12,Toys,314,2024-06-19
CUST_220,PROD_32,Electronics,277,2025-02-04
CUST_163,PROD_28,Home,100,2024-12-14
CUST_339,PROD_3,Electronics,349,2024-07-10
CUST_258,PROD_49,Toys,420,2024-04-26
CUST_30,PROD_12,Toys,189,2024-03-13
CUST_282,PROD_38,Clothing,441,2025-01-10
CUST_30,PROD_35,Home,258,2024-04-27
CUST_312,PROD_33,Clothing,492,2024-08-22
CUST_309,PROD_15,Clothing,396,2024-06-08
CUST_3,PROD_42,Toys,336,2024-11-06
CUST_132,PROD_15,Clothing,498,2024-05-16
CUST_262,PROD_11,Home,205,2024-08-18
CUST_315,PROD_4,Clothing,498,2024-11-03
CUST_21,PROD_3,Clothing,117,2024-12-31
CUST_413,PROD_21,Toys,150,2024-11-13
CUST_174,PROD_36,Food,319,2024-06-07
CUST_368,PROD_13,Clothing,434,2024-10-23
CUST_136,PROD_31,Toys,181,2024-05-18
CUST_498,PROD_38,Toys,289,2025-02-22
CUST_189,PROD_34,Clothing,384,2024-06-07
CUST_344,PROD_28,Clothing,241,2024-03-15
CUST_101,PROD_20,Electronics,139,2025-01-29
CUST_184,PROD_8,Electronics,306,2024-04-24
CUST_263,PROD_39,Toys,456,2024-08-21
CUST_276,PROD_37,Electronics,227,2024-10-22
CUST_112,PROD_32,Food,428,2024-07-31
CUST_280,PROD_45,Clothing,435,2024-10-06
CUST_418,PROD_42,Food,135,2024-10-23
CUST_87,PROD_30,Food,164,2024-09-03
CUST_79,PROD_21,Clothing,254,2024-06-17
CUST_122,PROD_15,Food,88,2024-04-15
CUST_451,PROD_42,Food,282,2024-05-24
CUST_413,PROD_16,Electronics,204,2024-09-27
CUST_49,PROD_10,Home,493,2025-02-19
CUST_111,PROD_35,Toys,163,2024-06-10
CUST_162,PROD_34,Electronics,169,2024-07-08
CUST_498,PROD_36,Toys,498,2025-02-10
CUST_183,PROD_24,Home,199,2024-04-05
CUST_55,PROD_19,Clothing,339,2024-08-11
CUST_169,PROD_21,Clothing,60,2024-07-18
CUST_109,PROD_50,Food,136,2024-08-13
CUST_275,PROD_7,Toys,341,2024-04-28
CUST_486,PROD_47,Home,147,2024-07-14
CUST_416,PROD_48,Home,377,2024-08-28
CUST_186,PROD_31,Clothing,209,2024-10-23
CUST_180,PROD_19,Food,140,2024-11-12
CUST_391,PROD_47,Home,441,2024-11-30
CUST_198,PROD_9,Home,327,2024-04-30
CUST_50,PROD_30,Food,381,2024-12-06
CUST_389,PROD_17,Electronics,341,2024-08-31
CUST_452,PROD_30,Food,369,2024-10-15
CUST_432,PROD_5,Home,258,2024-10-02
CUST_305,PROD_27,Clothing,272,2024-08-20
CUST_16,PROD_32,Electronics,60,2024-06-07
CUST_399,PROD_37,Electronics,473,2024-06-14
CUST_249,PROD_8,Clothing,44,2024-12-01
CUST_374,PROD_9,Electronics,21,2024-04-09
CUST_110,PROD_25,Food,385,2024-12-24
CUST_150,PROD_48,Toys,367,2024-05-20
CUST_339,PROD_45,Toys,215,2024-07-28
CUST_495,PROD_23,Clothing,388,2024-05-13
CUST_198,PROD_29,Home,6,2025-01-25
CUST_5,PROD_9,Food,27,2024-05-15
CUST_190,PROD_6,Food,128,2024-03-09
CUST_412,PROD_20,Home,43,2024-07-11
CUST_68,PROD_30,Toys,115,2025-02-28
CUST_274,PROD_24,Food,19,2024-10-11
CUST_465,PROD_14,Electronics,181,2024-04-14
CUST_481,PROD_42,Clothing,120,2025-02-04
CUST_332,PROD_11,Toys,63,2024-03-17
CUST_487,PROD_21,Toys,45,2024-08-04
CUST_486,PROD_50,Toys,248,2024-10-01
CUST_57,PROD_47,Food,305,2024-06-26
CUST_112,PROD_8,Clothing,24,2024-09-26
CUST_116,PROD_2,Clothing,125,2024-12-30
CUST_10,PROD_49,Food,58,2024-08-03
CUST_281,PROD_29,Electronics,493,2024-12-19
CUST_135,PROD_35,Clothing,195,2024-11-21
CUST_437,PROD_31,Home,193,2024-03-05
CUST_77,PROD_4,Home,475,2024-12-16
CUST_221,PROD_5,Home,55,2024-04-21
CUST_179,PROD_41,Toys,217,2024-04-29
CUST_499,PROD_46,Toys,31,2024-04-12
CUST_445,PROD_17,Toys,341,2024-12-10
CUST_4,PROD_23,Clothing,218,2024-12-22
CUST_384,PROD_23,Clothing,333,2025-02-04
CUST_431,PROD_23,Electronics,402,2025-02-17
CUST_6,PROD_33,Home,327,2024-08-21
CUST_244,PROD_39,Clothing,134,2024-09-04
CUST_466,PROD_20,Toys,137,2024-03-03
CUST_17,PROD_48,Home,490,2024-09-08
CUST_69,PROD_46,Home,20,2024-11-06
CUST_314,PROD_5,Electronics,353,2024-06-27
CUST_209,PROD_43,Toys,106,2024-04-15
CUST_147,PROD_32,Food,100,2025-02-18
CUST_441,PROD_12,Home,476,2024-03-07
CUST_100,PROD_9,Home,246,2024-10-19
CUST_332,PROD_20,Home,76,2024-08-15
CUST_189,PROD_12,Home,153,2024-04-15
CUST_406,PROD_48,Clothing,147,2024-09-13
CUST_500,PROD_5,Electronics,25,2024-04-10
CUST_226,PROD_40,Electronics,42,2024-08-08
CUST_158,PROD_38,Food,49,2024-06-05
CUST_109,PROD_5,Food,425,2024-12-19
CUST_15,PROD_22,Electronics,490,2024-06-27
CUST_17,PROD_44,Food,87,2024-07-28
CUST_392,PROD_39,Electronics,435,2024-08-15
CUST_421,PROD_25,Electronics,473,2024-10-17
CUST_255,PROD_42,Electronics,477,2024-11-14
CUST_388,PROD_36,Electronics,350,2024-09-04
CUST_310,PROD_27,Electronics,217,2024-07-15
CUST_63,PROD_7,Home,384,2024-11-15
CUST_403,PROD_29,Home,54,2024-04-13
CUST_187,PROD_47,Food,315,2025-02-15
CUST_77,PROD_19,Electronics,290,2025-02-10
CUST_142,PROD_3,Clothing,75,2025-02-21
CUST_463,PROD_20,Electronics,353,2024-06-18
CUST_50,PROD_47,Home,331,2024-04-11
CUST_434,PROD_25,Toys,298,2024-06-10
CUST_311,PROD_39,Toys,380,2024-08-03
CUST_372,PROD_32,Food,341,2024-03-19
CUST_43,PROD_18,Electronics,65,2024-06-21
CUST_139,PROD_22,Food,120,2024-04-21
CUST_223,PROD_25,Clothing,64,2024-12-05
CUST_286,PROD_41,Electronics,316,2024-04-21
CUST_214,PROD_23,Toys,68,2024-11-05
CUST_166,PROD_16,Food,138,2024-08-29
CUST_278,PROD_40,Electronics,396,2024-07-14
CUST_327,PROD_29,Food,299,2024-03-12
CUST_181,PROD_22,Toys,40,2024-03-26
CUST_150,PROD_42,Food,197,2024-09-19
CUST_367,PROD_43,Home,41,2025-02-17
CUST_216,PROD_47,Food,432,2024-10-18
CUST_170,PROD_41,Toys,418,2024-07-18
CUST_394,PROD_34,Food,344,2024-11-25
CUST_439,PROD_14,Clothing,438,2024-12-10
CUST_77,PROD_9,Food,13,2024-10-16
CUST_369,PROD_15,Food,443,2024-04-01
CUST_412,PROD_39,Clothing,54,2024-10-18
CUST_118,PROD_32,Electronics,481,2024-04-03
CUST_28,PROD_28,Toys,420,2024-12-15
CUST_487,PROD_19,Toys,389,2024-07-21
CUST_477,PROD_44,Food,321,2024-08-07
CUST_224,PROD_12,Clothing,124,2024-09-13
CUST_415,PROD_28,Food,77,2024-11-07
CUST_450,PROD_40,Electronics,146,2024-07-27
CUST_396,PROD_21,Home,475,2025-02-15
CUST_419,PROD_45,Electronics,352,2024-08-26
CUST_172,PROD_12,Home,390,2024-05-19
CUST_90,PROD_12,Clothing,184,2025-02-18
CUST_233,PROD_2,Clothing,273,2025-02-04
CUST_448,PROD_14,Toys,95,2024-06-14
CUST_306,PROD_37,Clothing,374,2024-04-10
CUST_485,PROD_24,Food,259,2024-07-16
CUST_308,PROD_48,Toys,33,2024-10-08
CUST_432,PROD_27,Home,112,2024-10-30
CUST_452,PROD_18,Home,354,2024-04-02
CUST_368,PROD_40,Electronics,196,2024-03-14
CUST_122,PROD_42,Electronics,280,2024-10-04
CUST_350,PROD_41,Clothing,317,2024-10-05
CUST_21,PROD_13,Home,238,2024-11-29
CUST_51,PROD_19,Food,498,2024-07-02
CUST_138,PROD_17,Toys,237,2024-06-19
CUST_401,PROD_12,Toys,173,2024-11-07
CUST_207,PROD_18,Electronics,385,2024-09-05
CUST_220,PROD_9,Food,354,2024-04-19
CUST_488,PROD_8,Clothing,368,2024-11-04
CUST_163,PROD_37,Clothing,236,2025-02-17
CUST_463,PROD_47,Toys,270,2024-08-13
CUST_449,PROD_33,Food,306,2024-06-19
CUST_138,PROD_17,Electronics,288,2024-04-04
CUST_495,PROD_2,Toys,360,2024-06-10
CUST_165,PROD_19,Toys,160,2024-07-28
CUST_17,PROD_24,Toys,203,2024-07-06
CUST_158,PROD_25,Electronics,234,2025-02-15
CUST_160,PROD_13,Electronics,267,2024-07-21
CUST_397,PROD_11,Electronics,436,2024-08-10
CUST_430,PROD_7,Electronics,389,2025-01-26
CUST_452,PROD_16,Home,129,2024-08-17
CUST_421,PROD_6,Home,419,2024-03-19
CUST_455,PROD_49,Toys,327,2024-10-14
CUST_228,PROD_11,Electronics,340,2024-08-03
CUST_378,PROD_16,Clothing,30,2024-09-12
CUST_295,PROD_16,Food,422,2024-03-14
CUST_193,PROD_22,Electronics,259,2025-02-27
CUST_423,PROD_18,Home,217,2025-01-18
CUST_170,PROD_24,Clothing,166,2024-11-01
CUST_469,PROD_1,Food,158,2024-10-09
CUST_378,PROD_47,Clothing,229,2024-10-01
CUST_250,PROD_32,Electronics,39,2024-08-15
CUST_267,PROD_15,Toys,315,2025-01-04
CUST_413,PROD_21,Electronics,319,2024-10-01
CUST_289,PROD_12,Clothing,14,2024-12-18
CUST_460,PROD_50,Electronics,324,2024-09-07
CUST_446,PROD_28,Home,172,2024-06-29
CUST_343,PROD_36,Clothing,309,2024-05-29
CUST_377,PROD_15,Food,409,2025-01-28
CUST_354,PROD_46,Toys,236,2024-09-30
CUST_208,PROD_8,Clothing,446,2024-05-25
CUST_137,PROD_42,Toys,175,2024-07-05
CUST_253,PROD_25,Food,238,2024-11-01
CUST_354,PROD_26,Home,417,2024-10-09
CUST_134,PROD_26,Toys,324,2024-05-26
CUST_370,PROD_44,Home,398,2024-12-04
CUST_102,PROD_39,Food,373,2024-03-29
CUST_421,PROD_42,Home,460,2024-10-14
CUST_319,PROD_47,Toys,378,2024-12-26
CUST_26,PROD_44,Home,71,2024-04-17
CUST_94,PROD_36,Electronics,278,2024-05-19
CUST_9,PROD_25,Electronics,323,2024-05-02
CUST_296,PROD_42,Electronics,16,2024-05-31
CUST_437,PROD_19,Food,158,2024-07-10
CUST_318,PROD_4,Food,117,2024-06-08
CUST_291,PROD_18,Electronics,423,2025-02-14
CUST_403,PROD_31,Food,280,2024-08-08
CUST_481,PROD_42,Home,195,2024-11-04
CUST_169,PROD_48,Food,29,2024-03-06
CUST_335,PROD_31,Food,94,2024-04-22
CUST_89,PROD_35,Toys,76,2024-12-06
CUST_146,PROD_1,Toys,145,2024-10-08
CUST_441,PROD_13,Food,368,2024-09-27
CUST_334,PROD_15,Clothing,431,2024-03-11
CUST_436,PROD_48,Clothing,261,2024-10-25
CUST_266,PROD_14,Electronics,490,2024-03-26
CUST_99,PROD_28,Food,446,2024-09-16
CUST_36,PROD_49,Food,406,2024-10-23
CUST_363,PROD_40,Food,321,2024-05-19
CUST_368,PROD_13,Food,246,2025-01-16
CUST_43,PROD_45,Home,367,2024-07-09
CUST_198,PROD_38,Toys,492,2024-10-18
CUST_183,PROD_43,Clothing,444,2024-08-13
CUST_468,PROD_29,Clothing,444,2024-12-04
CUST_387,PROD_14,Electronics,487,2024-09-20
CUST_441,PROD_22,Clothing,10,2024-08-11
CUST_151,PROD_11,Food,465,2024-03-13
CUST_280,PROD_2,Home,244,2024-11-14
CUST_458,PROD_34,Home,305,2025-01-04
CUST_359,PROD_5,Toys,242,2024-12-16
CUST_121,PROD_12,Home,222,2024-03-30
CUST_210,PROD_9,Food,354,2025-01-12
CUST_147,PROD_46,Toys,446,2024-10-25
CUST_77,PROD_5,Food,448,2025-02-27
CUST_291,PROD_44,Clothing,371,2024-11-07
CUST_160,PROD_11,Home,309,2024-10-20
CUST_403,PROD_17,Home,132,2024-05-25
CUST_369,PROD_15,Electronics,404,2024-06-09
CUST_228,PROD_37,Electronics,19,2025-01-28
CUST_247,PROD_33,Food,348,2024-03-21
CUST_348,PROD_38,Clothing,283,2024-04-15
CUST_469,PROD_42,Toys,358,2024-10-09
CUST_90,PROD_50,Toys,267,2024-05-14
CUST_115,PROD_26,Toys,172,2024-10-11
CUST_193,PROD_32,Electronics,339,2024-05-18
CUST_133,PROD_27,Clothing,67,2024-04-26
CUST_497,PROD_43,Clothing,338,2024-09-09
CUST_432,PROD_11,Electronics,273,2024-03-24
CUST_95,PROD_30,Home,452,2024-12-20
CUST_362,PROD_7,Home,210,2024-08-31
CUST_187,PROD_45,Electronics,345,2024-05-13
CUST_386,PROD_38,Toys,483,2024-06-21
CUST_372,PROD_28,Home,309,2024-11-22
CUST_461,PROD_15,Toys,129,2024-12-22
CUST_3,PROD_11,Home,12,2024-12-27
CUST_388,PROD_17,Toys,63,2025-02-25
CUST_77,PROD_9,Toys,479,2024-07-25
CUST_455,PROD_18,Home,388,2024-04-28
CUST_199,PROD_10,Food,233,2024-07-26
CUST_318,PROD_44,Electronics,73,2024-04-25
CUST_403,PROD_34,Clothing,243,2024-08-15
CUST_30,PROD_44,Electronics,73,2024-05-19
CUST_441,PROD_9,Home,446,2025-02-23
CUST_146,PROD_2,Clothing,415,2024-06-21
CUST_441,PROD_25,Toys,209,2025-02-25
CUST_82,PROD_10,Clothing,214,2024-09-08
CUST_470,PROD_6,Food,185,2024-03-05
CUST_304,PROD_35,Home,400,2024-07-02
CUST_315,PROD_34,Clothing,305,2024-09-12
CUST_492,PROD_10,Food,366,2024-06-27
CUST_450,PROD_43,Toys,299,2024-05-18
CUST_67,PROD_22,Clothing,251,2024-08-26
CUST_187,PROD_28,Toys,110,2024-04-23
CUST_72,PROD_1,Electronics,389,2024-12-14
CUST_104,PROD_16,Electronics,67,2024-09-30
CUST_24,PROD_33,Toys,274,2024-05-11
CUST_172,PROD_18,Toys,43,2024-11-27
CUST_440,PROD_50,Food,236,2025-01-06
CUST_263,PROD_45,Electronics,496,2024-07-19
CUST_315,PROD_30,Electronics,44,2024-10-24
CUST_197,PROD_26,Clothing,349,2025-01-03
CUST_255,PROD_14,Toys,391,2024-08-14
CUST_432,PROD_46,Clothing,107,2024-09-11
CUST_328,PROD_8,Home,22,2024-10-30
CUST_39,PROD_27,Home,324,2024-05-20
CUST_136,PROD_13,Electronics,454,2024-12-19
CUST_121,PROD_26,Home,378,2024-12-11
CUST_445,PROD_41,Home,135,2024-05-04
CUST_495,PROD_4,Toys,307,2024-03-21
CUST_18,PROD_46,Electronics,409,2024-11-15
CUST_381,PROD_47,Food,356,2024-10-17
CUST_233,PROD_13,Toys,356,2024-08-03
CUST_330,PROD_48,Clothing,253,2025-01-13
CUST_42,PROD_28,Electronics,413,2024-12-23
CUST_382,PROD_41,Home,105,2024-05-19
CUST_136,PROD_23,Clothing,362,2024-08-03
CUST_91,PROD_15,Electronics,387,2025-01-02
CUST_223,PROD_33,Toys,421,2024-06-23
CUST_110,PROD_33,Electronics,478,2025-02-01
CUST_489,PROD_29,Home,157,2025-01-11
CUST_317,PROD_11,Electronics,393,2024-10-31
CUST_265,PROD_8,Electronics,175,2024-10-03
CUST_380,PROD_25,Clothing,454,2024-10-06
CUST_294,PROD_25,Electronics,296,2024-10-12
CUST_272,PROD_31,Home,322,2025-02-04
CUST_269,PROD_4,Clothing,50,2024-07-11
CUST_285,PROD_5,Clothing,419,2024-04-02
CUST_174,PROD_25,Toys,338,2024-08-01
CUST_439,PROD_44,Home,259,2024-06-18
CUST_312,PROD_39,Toys,266,2025-01-07
CUST_172,PROD_28,Food,112,2024-08-27
CUST_356,PROD_21,Clothing,113,2024-09-21
CUST_65,PROD_44,Clothing,130,2024-12-10
CUST_459,PROD_48,Toys,441,2025-03-02
CUST_429,PROD_15,Home,7,2024-07-15
CUST_21,PROD_40,Electronics,425,2025-02-04
CUST_397,PROD_43,Electronics,456,2024-04-26
CUST_60,PROD_13,Toys,106,2024-03-11
CUST_185,PROD_44,Food,455,2025-01-05
CUST_187,PROD_19,Clothing,400,2025-01-01
CUST_248,PROD_26,Clothing,25,2025-01-08
CUST_191,PROD_18,Home,222,2025-02-13
CUST_398,PROD_16,Clothing,63,2024-11-21
CUST_155,PROD_11,Electronics,208,2024-05-27
CUST_250,PROD_13,Clothing,335,2024-10-03
CUST_316,PROD_21,Food,218,2024-07-08
CUST_133,PROD_22,Toys,249,2024-09-30
CUST_351,PROD_24,Electronics,44,2024-03-19
CUST_469,PROD_33,Clothing,282,2025-03-01
